image,mask
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7fbndk2sl608015ravktum.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7fbndk2sl608015ravktum.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2sxf3iqbpv09937iksn8ep.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2sxf3iqbpv09937iksn8ep.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1hyolc7aqu0878rrkfn1lr.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1hyolc7aqu0878rrkfn1lr.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2s16zp317h0799gr67jqc2.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2s16zp317h0799gr67jqc2.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1drnhbrb9409935wi7vkhg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1drnhbrb9409935wi7vkhg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2igw4gvxds0878808qj398.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2igw4gvxds0878808qj398.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2top2ruxxy0988p1svx36g.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2top2ruxxy0988p1svx36g.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3v11mrgwwb0755u242ygye.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3v11mrgwwb0755u242ygye.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3x7xsaijq80818f0psavav.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3x7xsaijq80818f0psavav.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1gghyjwxt80835vx0wgxw0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1gghyjwxt80835vx0wgxw0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8b8yair65w09878pyqtr96.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8b8yair65w09878pyqtr96.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7da88w2eod0755wejzynvt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7da88w2eod0755wejzynvt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7ff97z2ow40817u2r83my5.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7ff97z2ow40817u2r83my5.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2xjz2ju8pe0993ysv9wg17.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2xjz2ju8pe0993ysv9wg17.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju43h43am1dy08176gwfhmnt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju43h43am1dy08176gwfhmnt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2ma647l0nj0993ot4deq2q.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2ma647l0nj0993ot4deq2q.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5hyi9yegob0755ho3do8en.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5hyi9yegob0755ho3do8en.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2rpa30t07b0835im0erql0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2rpa30t07b0835im0erql0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7alcgr1lsr0871riqk84z7.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7alcgr1lsr0871riqk84z7.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5ft6mcd5q40987rhjgbrr6.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5ft6mcd5q40987rhjgbrr6.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8bm24yrrdp081829mbo8ic.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8bm24yrrdp081829mbo8ic.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5x28nzm7t907558ocq4bt7.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5x28nzm7t907558ocq4bt7.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8cwy02t9eq08185qn12c02.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8cwy02t9eq08185qn12c02.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2t3ibkuecr0835o7si16zv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2t3ibkuecr0835o7si16zv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85fc11ljr40818edpb0inh.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85fc11ljr40818edpb0inh.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1euuc65wm00799m4sjdnnn.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1euuc65wm00799m4sjdnnn.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6z7e4bwgdd0987ogkzq9kt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6z7e4bwgdd0987ogkzq9kt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5boicjagt20871b1fotkh4.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5boicjagt20871b1fotkh4.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5v8pgplg6k0755rvi2t63h.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5v8pgplg6k0755rvi2t63h.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju0ue769mxii08019zqgdbxn.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju0ue769mxii08019zqgdbxn.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8cgi2kspp308011nxdtjp6.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8cgi2kspp308011nxdtjp6.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8b7aqtr4a00987coba14b7.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8b7aqtr4a00987coba14b7.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85citjlnfm0755i4rk5tqj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85citjlnfm0755i4rk5tqj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8aj01yqeqm0850lhdz3xdw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8aj01yqeqm0850lhdz3xdw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5bhv81abur0850ean02atv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5bhv81abur0850ean02atv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30ajhw09sx0988qyahx9s8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30ajhw09sx0988qyahx9s8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju42m60jlpcm08186kqppzqv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju42m60jlpcm08186kqppzqv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6ut4l8va6y0755tyw3vfqq.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6ut4l8va6y0755tyw3vfqq.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5eftctcdbj08712gdp989f.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5eftctcdbj08712gdp989f.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3xvoo2iqlc0817eku2r3wl.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3xvoo2iqlc0817eku2r3wl.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju358pwtdby20878cg7nm0np.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju358pwtdby20878cg7nm0np.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju34uhepd3dd0799hs8782ad.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju34uhepd3dd0799hs8782ad.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5cky5xb0ay0801oxet697t.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5cky5xb0ay0801oxet697t.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2nbdpmlmcj0993s1cht0dz.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2nbdpmlmcj0993s1cht0dz.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7dlk532dsh0871zvr6qz0r.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7dlk532dsh0871zvr6qz0r.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju323ypb1fbb0988gx5rzudb.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju323ypb1fbb0988gx5rzudb.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2tqfgw4oat0799rn0g5b2z.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2tqfgw4oat0799rn0g5b2z.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5jx7jzf7c90871c2i9aiov.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5jx7jzf7c90871c2i9aiov.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3y54kwj3nr0801biidlb4e.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3y54kwj3nr0801biidlb4e.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju35oyvd3y850988km12hdz1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju35oyvd3y850988km12hdz1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju77g99iyxc00817zqi2ppor.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju77g99iyxc00817zqi2ppor.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7fen322ou10817ziqkob4k.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7fen322ou10817ziqkob4k.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5vwbr4lhqn0987a1pji0ux.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5vwbr4lhqn0987a1pji0ux.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8bafgqrf4x0818twisk3ea.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8bafgqrf4x0818twisk3ea.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2yg5ht8i4p087800js8hp4.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2yg5ht8i4p087800js8hp4.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju41z76wlgbz0801qdetlvby.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju41z76wlgbz0801qdetlvby.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju76erapykj30871x5eaxh4q.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju76erapykj30871x5eaxh4q.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2zblxw9848087853csbrx1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2zblxw9848087853csbrx1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3xzvnzj0hd0755xprz39nj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3xzvnzj0hd0755xprz39nj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7dubap2g0w0801fgl42mg9.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7dubap2g0w0801fgl42mg9.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5wkonqlrl409877y8zvnub.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5wkonqlrl409877y8zvnub.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2yw4s7z7p20988lmf2gdgd.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2yw4s7z7p20988lmf2gdgd.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5ymyd8mmdc0801ry3by1xr.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5ymyd8mmdc0801ry3by1xr.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1aqqv02qwz0878a5cyhr67.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1aqqv02qwz0878a5cyhr67.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju43in5fm22c08175rxziqrk.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju43in5fm22c08175rxziqrk.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1d31sp4d4k0878r3fr02ul.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1d31sp4d4k0878r3fr02ul.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju83u9ftk3ni0987qnhlcinv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju83u9ftk3ni0987qnhlcinv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2tjrog4jy30878pawyazqc.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2tjrog4jy30878pawyazqc.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6z1bzbwfq50817b2alatvr.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6z1bzbwfq50817b2alatvr.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5thdbrjp1108715xdfx356.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5thdbrjp1108715xdfx356.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2ro5jqsy680988pi6qsujw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2ro5jqsy680988pi6qsujw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7awzmu1ncs0871hziy65zx.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7awzmu1ncs0871hziy65zx.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7b2l561oas0871decgslaf.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7b2l561oas0871decgslaf.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3y21quj0ir0818kgjagr15.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3y21quj0ir0818kgjagr15.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1dnz61vfp40988e78bkjga.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1dnz61vfp40988e78bkjga.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8axq24r4an0755yhv9d4ly.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8axq24r4an0755yhv9d4ly.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1fjsb4sipq09931lvd8e41.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1fjsb4sipq09931lvd8e41.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2p4ddkmzxj0993p94o62av.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2p4ddkmzxj0993p94o62av.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1f8w0t65en0799m9oacq0q.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1f8w0t65en0799m9oacq0q.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju84jdl9kv0i0871eog9b3i9.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju84jdl9kv0i0871eog9b3i9.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju893jmdompz0817xn3g1w4h.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju893jmdompz0817xn3g1w4h.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju45n0oxn5vu08500yfrt9jn.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju45n0oxn5vu08500yfrt9jn.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3tvffffx5f0818t5ov22al.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3tvffffx5f0818t5ov22al.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2qqn5ys4uo0988ewrt2ip2.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2qqn5ys4uo0988ewrt2ip2.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8aw9n1qyg10801jkjlmors.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8aw9n1qyg10801jkjlmors.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju32fhnhbds40799broyoptc.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju32fhnhbds40799broyoptc.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju83ipu3jwpx0801z5pvguf8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju83ipu3jwpx0801z5pvguf8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2wxv0hxs2f09884w48v8fi.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2wxv0hxs2f09884w48v8fi.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5wuhm1lwm40987vugqn3vv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5wuhm1lwm40987vugqn3vv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5nxkujgscq0817l9gss626.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5nxkujgscq0817l9gss626.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju334jzo261t0835yqudnfs1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju334jzo261t0835yqudnfs1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8dic9mtppa0987swn23wbc.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8dic9mtppa0987swn23wbc.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5wcc90lu020850mjrxppv6.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5wcc90lu020850mjrxppv6.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju14hjh2ob2o0835ouz3r5aa.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju14hjh2ob2o0835ouz3r5aa.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2phaksnahz0993yxogjcpv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2phaksnahz0993yxogjcpv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju33yemn2qb20988wfjxximx.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju33yemn2qb20988wfjxximx.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5k3j3uf6de0817hszzfr7n.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5k3j3uf6de0817hszzfr7n.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju76l27oyrw907551ri2a7fl.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju76l27oyrw907551ri2a7fl.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju14g8o4xui30878gkgbrvqj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju14g8o4xui30878gkgbrvqj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8at3s1qqqx0850hcq8nmnq.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8at3s1qqqx0850hcq8nmnq.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju858eswlepn0871pzvdrhj1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju858eswlepn0871pzvdrhj1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju87mrypnb1e0818scv1mxxg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju87mrypnb1e0818scv1mxxg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1fm3id6gl50801r3fok20c.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1fm3id6gl50801r3fok20c.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju320gyvbch60801v2amdi2g.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju320gyvbch60801v2amdi2g.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3xga12iixg0817dijbvjxw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3xga12iixg0817dijbvjxw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2rmd2rsw9g09888hh1efu0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2rmd2rsw9g09888hh1efu0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju84aoa3ktwn0755pfl4gfwd.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju84aoa3ktwn0755pfl4gfwd.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2qvuj1s9ok0835tp2k4ozh.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2qvuj1s9ok0835tp2k4ozh.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85plp7lmkw0850rx42jdpf.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85plp7lmkw0850rx42jdpf.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6uy20suzbl0987rzuhz7z9.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6uy20suzbl0987rzuhz7z9.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/ck2bxqz3evvg20794iiyv5v2m.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/ck2bxqz3evvg20794iiyv5v2m.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5x00l6m5j608503k78ptee.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5x00l6m5j608503k78ptee.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju773hsyyosz0817pk1e7sjq.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju773hsyyosz0817pk1e7sjq.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cjyzjzssvd8pq0838f4nolj5l.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cjyzjzssvd8pq0838f4nolj5l.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8b6rp0r5st0850184f79xt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8b6rp0r5st0850184f79xt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7efffp2ivf0817etg3jehl.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7efffp2ivf0817etg3jehl.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3xeexgii1j0817zs68tb4g.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3xeexgii1j0817zs68tb4g.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7fpfzq2wyf0818xxd1oziv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7fpfzq2wyf0818xxd1oziv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2zjcvj9qma0801dk71hhi0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2zjcvj9qma0801dk71hhi0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7avvi51iox0817ym55y6tt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7avvi51iox0817ym55y6tt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju87kbcen2av0987usezo8kn.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju87kbcen2av0987usezo8kn.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8doa16u5gh0818w1ywda3q.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8doa16u5gh0818w1ywda3q.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju0s690hkp960855tjuaqvv0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju0s690hkp960855tjuaqvv0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8dn0c3u2v50801k8rvq02f.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8dn0c3u2v50801k8rvq02f.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8b4ja9r2s808509d45ma86.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8b4ja9r2s808509d45ma86.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju0vtox5ain6099360pu62rp.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju0vtox5ain6099360pu62rp.jpg
